extraction_rate,rainfall_mm,temperature_c,groundwater_level_drop
6194.590743509585,19.93257952402547,37.8507092535758,44.552197485294315
4279.400985800222,4.099417556390951,31.535185294751166,44.476207044107134
4795.231499614849,3.0790094388160534,32.110522149419836,60.97056793000065
4538.67306669675,4.427567688323706,27.743522446311367,50.55583297960558
5989.164169200609,8.175011263648344,34.2610867145953,68.40587752129318
6357.04229802034,3.587015417786273,22.262291303673614,71.86675347026666
4676.8559092042215,6.284369035937562,29.746853012879363,49.97918933697212
3000.7507503941833,16.452809446607052,23.421432170796056,14.385724156047772
5554.5508606730045,15.38642311094166,34.5367232561581,45.73690985451276
4369.158477195655,1.1987420278259255,23.552690313348865,53.67271285316613
6337.317619949501,7.834257699253255,31.38814665922234,61.67261901742619
5431.965084865171,6.271706150810851,24.53244847133115,56.85150996651423
4357.620444942648,2.4631865470154928,25.993355266185937,49.955789764203494
3788.72262414636,11.153536230326837,34.37557691209739,27.42716468172414
5487.636736889364,1.404857442891359,30.92231299054985,72.44459902213801
4086.9142155333325,7.809774499359675,23.556386226197233,37.333575978612245
5315.485612009319,5.22883869453051,31.447476653153895,60.08273516484883
3916.860815553056,18.5226467728341,24.576935894531562,16.97832926721204
4456.481922803626,0.8808448308853433,30.814876534962696,54.73911074613498
6714.873363868163,5.972063782422813,28.910870453065996,66.501629622066
3466.0110885376184,8.997510265338633,30.169426967387892,32.722088984894754
5380.445727299411,21.58387700807882,32.07710770480418,25.967808183842997
3703.6546630000894,2.664489041450558,28.084940999825637,55.70565064282742
4250.648955385745,6.826538003011421,26.960884610132428,49.38027879110477
5646.24561744166,47.74410032821676,25.562570969451368,-25.55167252126439
5349.819781158724,30.13675785354384,33.224389767926105,10.342681908763563
6453.901596914558,5.721506559282882,36.86135629269365,66.91765029107694
5292.43324691511,8.821745127628533,30.175507499350683,54.526212932883524
4591.224942955474,5.804222628495738,31.657492442748218,42.912867821974736
5899.645087110885,9.034453395668026,36.57993972693631,49.48360992513945
4237.533677186778,7.319518679603809,42.14560661578943,49.404779394639036
5321.2359769175855,11.462416567270495,42.10658018048959,42.97240098436778
4324.813350303481,11.244919250305529,22.74560262579551,33.86309383692959
3716.241939666541,33.67506868733971,30.813285266009707,-15.462951065895355
4692.606669273398,4.194262123342984,27.476934602932253,45.83105128166378
6834.808086585244,14.817515452813419,28.222322450552088,45.43699848112618
3813.5195474762713,4.232106742264824,39.15405969416863,43.463691901156764
5426.269415378542,3.672413895095831,25.848053092107406,67.56691211920061
3883.8385208579916,3.539896192440807,20.01909792846513,47.986239327957854
4052.0422732465377,12.341308802212252,24.974354346659435,21.906710659467265
6213.682438027059,3.62293477654627,28.43742315547257,67.35680229174426
6680.376142853589,5.632520959199947,27.6980784886894,67.9470277579605
4070.4238701373997,18.86176282001049,37.79050565872585,24.322593243618734
3797.768476862949,19.6594524545695,33.36375502694615,17.70366754254276
5041.16885063075,3.5174271550938228,32.621043035201204,60.74936853465429
6513.241237068722,4.325930126970863,30.894466690497012,78.52800088785446
4896.535080276036,13.302113875488097,23.27008940463248,37.292726143830016
5458.663459587351,8.935879719408746,28.183112581526387,51.67654033641297
5306.1711000812265,10.525168186146342,29.446540510092817,37.36482281952509
5002.6891909307915,0.47474993026341206,25.001108921130015,64.63966774131056
5585.727134713444,12.142947003507121,26.27211327525393,53.83398649734141
5093.495776280517,15.250371535860731,25.04227230946462,35.77080029502904
3893.0987699021507,68.98348718325347,28.912540271351162,-50.0
5553.680097205138,23.078166347572978,21.225758567461895,9.748970108977712
4939.973433072758,14.530806355053034,27.76361769435912,28.33425018310591
5247.68596730169,5.676319704143802,27.041519492299216,53.49712450799266
3737.757169770577,2.200125130009253,31.082019251741894,47.77865270300406
4684.952383350963,11.410688092776258,31.79038021627063,42.85954274105995
4357.620428572744,16.895087431883045,30.31173684700429,24.30811033928855
4853.435261110977,12.401863888534395,27.3100686042976,36.44083854338361
8139.299899349813,2.2733436938755145,27.527541900103465,98.53795925187995
5965.6538568951255,12.178883941743564,31.14686127473363,52.29046724729247
7053.577631910355,15.649995540407353,38.35281896523538,54.10293492235187
5858.350324039732,63.47129701093679,32.01907363404006,-50.0
5382.196965037923,4.43164070584574,26.741399201885848,56.32679785860671
3727.22555698842,2.1275672267949606,34.05815660909766,50.82064698773098
3968.6056635031564,15.564739168610068,36.10036846480793,21.850691470021594
6972.135555594215,0.6479636180347975,29.976653623125966,84.4686491923381
5895.562294084683,27.435754339057876,28.971479987491076,16.93992180253508
5327.261429020799,2.4191389550116273,33.451528708630136,71.36314373660944
4934.69153024801,4.70461570366063,31.974272201798243,53.422640035682015
4296.787889731155,15.140819111406953,26.46387914970841,31.34481405205592
4464.862460712649,11.641931976811833,32.23901233931095,36.205169825953774
4915.0769700592455,11.232003153163998,17.73573546767948,23.44108949559319
5739.884657794468,9.494317948512233,26.4426359215805,53.9256398491933
4624.868038716979,21.398556492396274,41.78325962057863,21.380822385674612
4236.795098257531,12.238345096486778,26.346749268131255,31.4842908103004
3603.8149215326885,15.226893727852836,36.239309657877314,17.299888047619717
5683.1204371178355,20.513326891142963,26.733091397252043,23.611919908148618
6088.858946825254,3.87684866620112,32.2298502576962,71.9866042994035
4212.581618909719,1.4965980312127336,24.223172226675484,42.5973174814329
5132.351792057421,2.2702858823735497,23.488882870642303,56.840006085696245
4511.268272643321,19.49067976770991,28.002257333240617,22.11025678210264
6378.7723939760435,5.260594770965149,25.784053596519193,57.74329050726108
4099.24354246192,22.274935323807625,38.09940558722556,7.300509823913554
6456.192855155198,31.719922528448773,29.81187459437406,13.055675765653907
5293.224183703975,9.713264629328773,24.11109082190898,38.41780532014474
3889.6178066257153,31.898706635948383,30.2665615577088,-8.787298184686719
3111.496615759055,9.774889220565068,35.46585616324951,30.96464905133041
5054.993721981445,15.963623550733207,34.56602087730511,32.94032221843494
4377.019248383864,0.07016255237655473,35.04139173650211,63.32854420944278
5865.309963827001,7.174670906800246,31.772894281448636,64.39173942480929
4717.934567903069,11.558113954899314,39.3000734486188,42.229499387529046
5358.883913438435,11.757765371150219,22.175153049389586,42.2733304614158
6405.306197181741,8.184607809988401,36.819533029720176,73.29021531347828
4521.729064531649,5.731198082326782,28.075143128824116,43.309825463985916
4025.26391990383,2.151779145865374,36.345026696679014,49.69189599540848
2860.2673417888777,7.3987721822948895,28.313367694644622,33.37416471941071
5146.418429655036,3.9377982163733956,24.987069596798335,50.353322852527384
5869.037115629087,12.259778331575253,26.630307690963257,51.03745454712764
4599.622843692317,5.725559690373196,31.4997681119393,46.77907980317966
4211.617997569029,10.959458030961528,38.896063449683616,45.875106939215854
5446.5737816676565,8.340150532224428,23.92245595122086,48.842456796986006
3826.940393106711,3.629451510767362,24.83660202590114,39.37930849722084
6029.699959361151,3.598393773732409,32.11729288504664,69.37826999674225
5997.433224386937,8.347727086529877,37.81766192971941,65.39918431860814
5878.285061552793,8.778163458491663,33.24391824834254,56.90024243103896
3513.1567157053805,1.5103666883103561,27.051844274631904,41.29006535960834
4889.839027148533,0.8146868219252862,26.250196226012,51.491673589652834
4759.595742071266,4.638871982996186,28.755573557245498,57.5153608736697
5028.963786667308,18.524569975752815,27.700525260786883,21.326320716433138
3635.7787153399004,0.16220212994895428,33.62873243551674,45.01255288535165
2395.1555742013097,9.384333960636594,30.499042104913794,25.119270193171253
4467.449520099442,8.007538808895076,27.429820414780693,42.447351306509326
5212.16088839553,5.1294721094033315,30.820273996940948,57.58302135635523
5049.010767715475,65.49738241174589,34.72676316894399,-50.0
6198.124152752383,17.95672822829069,24.55031781506805,45.25543093901
5032.10266197481,24.1279952828232,31.36390027970975,16.79018264812765
5012.431185778577,8.393314621964107,30.614751044268647,48.14219378930136
2752.5931931442415,6.943166984270467,30.10018078709337,28.130356592147375
6721.522148484896,17.44535791646594,27.070743799839786,38.67897285048936
4134.764999636348,28.972930273460666,20.812502528688746,-5.210784393216663
7435.24765493361,0.499728018868824,17.84037065946105,83.76412688126807
4301.230414458709,16.27058182009439,25.40060998750321,25.61957768070942
4555.8399951574,9.472901525789618,36.344562153794534,39.018176374667675
6655.075816847016,5.482395359699015,28.018331897905437,68.94890904824246
4836.088009084061,5.887933904164312,23.76390721461274,51.042577394665805
6316.536046180432,15.76642319900165,27.742730284574343,43.91221017700091
5611.670500225284,13.022948041629125,30.874186461521965,43.03975389571325
6009.999690351113,1.241719295143488,25.820875398614817,77.7987573583045
6176.436279491574,13.750284938624802,30.106118564817475,47.66464391608326
3944.6035891154943,25.084322591657152,43.02762383295594,10.424146264762925
6296.958944443155,4.017292007963535,31.866644161439467,67.98713675397563
6424.317310698472,3.0989155860988227,29.591294136968045,77.27890465669063
3907.947048883362,20.328944451368884,33.2922918354345,15.588934699411173
4537.851996357185,27.021889605729022,26.429254344202743,4.234347442176907
3330.5568012962135,7.261955784275297,26.163895833702306,37.50844393307261
4586.423340289121,3.0006740532873613,24.78047676202356,55.663555043986754
4931.62617191023,8.183160239565822,22.02705847605806,45.841549745332635
5900.995771107947,6.674185779695839,22.15197243630114,40.512047368187694
5661.744847887287,3.920013679644914,25.08396858671964,58.62859160167087
5554.943630529239,3.197367367246467,26.68989208501861,64.16377199750393
5759.747364266387,17.632981589138,30.638748005255103,35.64520516233283
4257.023937543657,5.669739549495462,28.95298787228859,51.097738667656955
4736.374359535836,18.876848230574627,35.96252361635092,22.800608007237123
4442.185719406413,2.6974451344327277,26.85153500310647,52.04804204784087
7884.721070121663,4.436566030122554,30.65302796978898,77.37036839813273
3375.818153073766,3.1054489520893362,30.319287757974163,41.83054034224138
5809.627217633198,5.346701449282603,28.76796567560644,65.88123556829697
4973.603189327584,12.933617129571935,25.227652611909303,42.11882131493594
6141.301186934947,35.48539636484206,40.236475640065535,11.969227402502202
5499.14317265099,18.967928659478908,31.673171993418887,37.88563569144809
5716.805336300105,19.453353870330176,30.07202277899751,41.891113322297386
4849.82008766062,13.404586335456017,29.07332077771241,34.95874076982189
5695.5419004862415,4.591854875244648,31.577645319028484,74.54997502732267
4766.582177568311,5.053155882468429,25.81901501606679,52.021856483106085
5480.716137773892,5.753346183176832,27.540273840510217,61.32821655164366
3661.0745231829615,10.348513857227662,23.10841299187683,26.95278662405148
6253.109511964313,0.6592522908466867,40.1995869713172,77.1437806205071
6417.905056624106,11.3395320784933,28.305912850343955,61.416216185036504
4815.842362782939,15.225601096646537,30.692177837825923,41.91110696011368
7915.936007223319,3.262190595600617,27.3505251268092,87.69547366854039
3710.6416657570303,25.65021019295591,23.320295216248763,-0.05943172762024451
4162.530694740184,2.5916464060756077,30.178080340996186,47.76394854858696
5406.668557756916,6.400912363799863,25.85448972703773,52.25176391335937
4175.659113893689,12.541952011975502,36.44744188010253,27.91073434619979
4468.7036725981225,4.092658392937699,25.23969815906691,53.58921089996342
4706.879288137534,29.756229413000316,23.907959921649507,1.9585577651435417
4660.093091742502,4.095125892085787,28.973334030442146,45.96097945424236
4222.061361182158,12.25442809080597,30.413398042562992,29.28017242366002
3645.912446175931,4.9124674212857755,26.788266276318932,42.955987316511745
4285.482968862606,15.314406794070711,36.78337330141686,42.91095487001709
4545.161551591213,15.325899275968123,31.466713306872332,20.128929911134648
4895.222790401524,22.849880941660786,27.93590811468692,16.918514505810425
3560.252144399474,1.0450416763827528,30.88217037091259,53.860643029180466
3785.892318092377,12.999798845998296,39.186562696330625,31.90023342129144
3480.4314151726117,8.397761353558227,28.587968556932697,25.372456439167387
5312.394205492147,4.046105314881418,34.74073629755133,65.86731728197601
4566.669778398178,2.3880931412108635,29.046336670269056,53.845594769242055
3606.980621825445,0.45477226923954384,28.578242408234495,44.72032841945736
5170.02967133558,9.471043598896506,30.717698801975722,47.642756630683266
4178.8941560207495,55.305056800170185,34.20993251494528,-50.0
3903.966613246026,1.1386250265356517,28.195687664163536,52.20491272045758
2753.2632132454214,12.01426039048884,31.39328270111243,7.091069798391921
4868.245856476629,7.7414239897514845,28.657864912800374,51.294805926667706
6430.629966573973,2.522216107183865,39.5327804659174,79.71675915328294
6880.312729168947,30.038384360618238,31.227731109520203,20.246690161051948
5068.0018863781725,32.85549114973418,33.42873176925202,2.8573589655500653
4917.848381695181,1.8051664509933054,24.706847645211205,51.63753741934377
5114.0344197839495,1.788093976132055,30.39601858341944,61.34045860064569
5018.040468591209,5.763498046916685,24.437662731251926,51.56394431076994
4683.130608457865,9.874919921122174,23.388995620596003,37.18222041047052
5943.955320194133,24.698605310274154,27.84538130564446,20.14127872709074
5195.349314948462,9.671294432254792,29.281984363606632,54.07208866331006
4938.445318487675,0.31325356676518934,25.091653775292755,68.68025495668265
5124.39411786197,12.044441424483914,28.41851293672195,36.73800084601827
4543.847296795382,1.6110604888194384,26.428214029129652,46.89420202048291
4157.79256585683,2.710800328710934,26.595295451210113,54.516408080855015
3873.733134062034,0.0646631289399146,31.617544111363024,59.77552616634873
5572.260653849833,11.646238338246473,34.154245514174576,57.838030633395455
5016.18053376647,27.72934434457199,27.068937142148027,2.267670791462149
5275.216385298233,26.7727964359965,28.721936548420047,11.905173415296266
4030.604051319702,1.2241343631796677,28.143357231939532,55.38474891299674
2990.1484093462086,25.793335549980846,32.000357143844944,-2.807380712462333
6361.629733212804,5.45963971918167,34.32053867418498,68.78233354739041
5134.444733111753,8.710570468121954,32.53453439691431,55.98256950799768
5663.949889127917,24.97092041009318,18.1102079582959,9.620478274181036
4456.774153158249,0.38919955143238477,33.24961213578762,63.5407597513355
6281.817645397146,20.435731925775645,24.674758969955807,33.45934016728626
5979.165097145955,17.76293386751699,30.999538789069014,37.290263222272856
4729.4718417494205,8.49927005755215,30.86943866798978,36.29641627879733
5471.974011232393,1.8045282165075331,21.984621151636063,58.90080458013199
4525.55614665337,4.011025168419034,31.642157681063424,45.72078772735265
6348.660483633779,23.947395021452607,32.330628105912496,24.403138498651646
4794.70736926678,30.284009512485515,29.42626733960929,4.07352384199368
5851.573803210941,10.21506780101496,24.513174866013284,47.836955315206446
6501.87401555826,1.126690257227952,29.50741376868208,78.35087559305231
3384.293224756379,2.4548798868129786,24.567790279950792,49.25844562409448
4480.96988012652,0.3179030240035289,27.20639863507485,48.01172896173644
3968.725775872623,1.126222906607802,31.681222117316903,50.720860171992975
4092.793963270417,4.2539344368644505,27.386619490323902,44.47690133637599
4669.5413340599125,9.516462580260598,40.339582899513815,55.419728048932825
5599.190324982594,4.365380910769352,24.421235378722468,69.53900805943955
2525.788191038313,22.550913232734352,33.19582672168955,-6.294759082613712
5440.3272625295185,26.944064254040594,28.821784940767333,11.095292921934316
4069.71424494413,10.909245301439473,26.427935066079865,38.252781425183585
7183.964812693928,8.214391363772313,23.44020635477375,64.55039953267884
6713.0593844554205,0.2651352234110519,31.642253825850453,86.93844577581473
3610.4961852144093,3.6257905014901577,33.177517363326096,42.4303863369754
4213.213162537655,20.1382000304079,25.130766974701814,11.915619503847559
3601.3008392584607,1.4548825832108434,34.80936039874455,44.651976127087046
2992.232281200098,13.455735627778516,21.963860773955833,11.83212813091298
5813.403375017029,6.78321649092977,32.640806706178864,55.04459810415609
5527.593355388287,1.0329441399728931,32.725884819805096,64.22619840198881
4363.6571212839,16.60839333355848,27.6169921127152,24.21302988350551
5184.726396979761,3.836337534902249,29.787519606763542,57.89961877363558
3072.433514394647,3.681842245554807,21.717371213838454,27.648338519977262
3673.007469201657,27.025727355808034,32.871370038340714,6.9510963692552465
5722.240658783961,12.974726093153084,31.232043149845808,39.290326098548704
5432.012177380315,4.1839979967375625,36.48828453445891,57.5830775885168
3381.9175069515513,3.9753408050057475,28.54479767261533,40.37231459309361
7408.6658183228765,8.16590291790574,33.90760179173252,76.19555980815076
4623.382599300595,7.6662342977705045,34.250771917778124,50.68970790872577
5735.162833595772,4.339550744241794,29.989199306501405,57.0508843715384
5884.025984979078,3.1943528700784025,22.362088203577642,63.963898074951615
2844.435403508464,12.278672918892715,35.45952236098177,16.50610607338975
6042.138072357923,0.39638564040244184,22.860041495182937,72.60914681426583
5181.116634546149,6.848391751581331,32.19251240047248,49.84676724589114
4692.954772044566,5.382337414504824,24.554607164603162,49.30638401415747
5420.682849687135,9.028203828088921,28.29188030307496,48.26962033579163
6116.44723889889,8.162166127848995,39.94905008016209,68.95143612741377
5927.287861460574,4.474742314071544,28.723064471079464,65.26102678810162
3989.99619330994,9.742990320506104,35.67767382801741,30.93240714481162
5314.412869851869,8.55947318436648,32.45983342151412,41.05342511572757
4557.275915567915,42.62589870109913,37.03713465449405,-16.009113383748797
3822.7751500571867,9.16207907837727,30.63149154745153,38.96212155070013
4404.061185966983,1.5872253539925507,38.30563295459511,57.211756547184066
4429.257352099772,30.608312168928013,29.957710262146332,-6.953355037042118
5052.954613572983,16.317348417499158,35.871191363657815,45.766254041461266
3982.746776297813,13.66537329358293,28.550960168564092,37.43710848761863
7525.354803940178,6.568893337620272,37.13270205487871,80.42097206303738
7430.309301705793,17.555318898586425,19.509410378070854,49.52674305324465
5604.8243832340295,9.982802405637939,32.65429598065116,59.35348860148621
4302.2461734558365,34.58416026833718,26.142079636364976,-12.294914179637837
4776.541988585445,1.9525361556638323,27.641412651637996,55.66652097396437
4639.930500495154,5.568438386058051,30.211755178345456,49.64558468291266
5391.759084014765,13.682209506833603,29.59657090672945,35.26456596553384
4982.1817261256065,2.073304886411674,25.706444185813467,52.53470189531441
5665.88490880963,8.474462348148894,20.71609913544075,51.23704218755704
4907.217445839691,17.26264837410079,25.627854593795934,26.27205041687983
5343.99505740028,9.537689301932502,19.34775534256455,50.39432382231878
5515.638197797744,11.898134130450677,26.216323115583883,38.78587649794515
4143.544151613543,8.975624220239883,28.119180485892105,32.293059756736874
4741.328448048442,19.07778621133167,30.13895428677292,28.306724192097523
3985.989008893599,2.418145454568678,26.32522447624322,47.15415183711061
4005.0914355054865,8.250771671137796,21.49327468812962,43.46789864030752
5582.057499993247,10.145034796758786,26.675844072272575,46.39057420422281
5402.673271688218,12.663375987282583,37.18037869445401,41.45508550470113
5453.230009328039,11.424440094602037,33.66990333595746,48.2302165218139
5570.284935515637,11.218622334742292,27.24716502344682,51.04184189241864
4984.480773587458,15.81900257880693,26.58549242472042,34.898151972185
6456.073746754444,50.440464020125624,33.260310879473074,-17.616631985745677
4266.583608990579,4.96467730438758,30.452379287702055,52.16914545495114
5196.565463098988,1.0287736172875375,37.79976225991732,70.21676774453616
5033.492325750776,4.762540785651903,38.18092991813755,58.70398697939956
4990.5915037212335,8.232580060254213,22.426269779362478,44.413238288969765
6554.933453659616,4.797571918313052,32.91948744120023,67.84945401056964
2460.2250219066264,7.786316141624937,31.394631488351166,18.98037769362707
4945.587012155128,10.913901398740776,29.004867643507566,44.825141788150454
5755.801271926457,34.41713078973346,40.79588280793918,17.859308326538123
4965.740584451903,22.285140896828356,38.31257362302161,20.03719647050805
2934.444245856145,16.713472918145477,28.957923268929473,13.445352009308982
5565.717183084323,2.483088338412365,34.69010745479619,61.319581257371965
4419.683611559476,14.386206049499336,24.181838221626236,21.63380374088426
3922.4697853376992,3.993209047705461,28.343073687981445,41.96832769730932
7151.285731099636,8.767542807516122,34.103183380413604,64.69958190286934
4098.353797902681,8.006281752639694,32.832262566032455,48.386480582201145
5644.937479866735,22.028952359102902,30.579359401527157,25.824201869481538
3626.112030664619,47.96218096445912,36.0940425659961,-39.46174646099723
6100.303236414029,5.938756115430417,34.701082133427825,65.79124852878657
5491.989346895345,7.149510925400722,33.71221626557488,62.62755063896461
4552.599394082397,41.76616976735446,36.34340870323963,-23.817674404164194
5786.369688800917,4.376532984547437,28.744646974140537,59.31961363570162
4706.86913786093,10.385052568488062,18.943147552367236,41.46047985467955
5621.4423668844265,11.725411086437,33.48629098840115,46.325077933554375
6558.534817320811,8.867453906074378,29.61244051759266,73.64697186574996
4694.228500668458,2.052380392788479,32.98108176028023,62.62964674307361
5518.059173478047,4.427616246699562,21.43411298769662,61.59150389426278
6306.084869603155,9.80727647774815,34.23291454327129,56.446843133829326
4460.909001626833,1.9516460085718594,29.15745406970599,56.307365804660286
5692.722639040279,6.525409065422992,29.641693262978535,55.67323226040059
4735.235161908826,0.07182438364404414,27.546059333103866,59.31742550513014
4021.3968121313446,2.758036250129692,21.907394830801444,45.1097408240791
5707.639128799655,1.95379132232508,27.04642212207074,65.26298324467261
3943.722916043317,9.971317965058159,33.23226069060316,23.974239278606206
4714.8782685645465,14.396941613716645,37.65691624133663,37.835406817931805
5731.546171040836,3.6267761943620176,35.58323690253141,66.14156590069436
3299.4875841086823,26.746241585959005,25.878912865000217,-8.150709513635745
4291.6543605716315,16.043068071727962,37.266555430457615,23.13385846214714
5372.495972476216,25.733689041590758,18.15383222338518,10.238812769618802
4266.688033281246,30.18784096083869,24.34389945476278,-7.553858832635484
4711.7913575983075,3.315021617772218,29.5309194395497,49.04548759974487
6041.617544665727,0.5682331726782139,28.267103414149283,79.92950212145824
3304.0128337189917,2.7351346167446144,22.32140573612749,39.64605495873885
5287.83465056209,27.78562258872732,28.890898557172704,13.012840043850975
4217.2805319767685,18.600931853242518,33.05530828050526,18.388084698274458
5635.019203580604,1.8856651342286732,28.803794558143874,66.6782579083892
5157.52704763327,15.158289991353328,34.15674824590297,33.341442499510336
6072.847225880185,15.912289936321095,30.387540810879177,41.093656409170805
4143.4361081866555,6.525657589589704,30.034710276615588,47.750514446864955
5293.584729159376,16.69759634885255,30.444062214521015,29.07739882640538
5252.519902138599,2.931131408763277,29.057546814295115,52.053404276643136
4900.10629531709,0.7442331978859218,29.746957029279113,59.007206824413664
4020.6337973587188,22.740271034157693,28.12152611785811,6.371999802065369
4484.205136474493,7.0438299498624,33.5800789181847,41.08820297533617
6101.0744185291815,1.8460602813888929,21.555617504884715,74.93171730311386
5789.044532924676,5.073544249224069,32.62127420412448,63.974281310520084
5498.147651329982,11.442462930418795,36.49974442805551,46.36757133156541
6505.189795825196,3.7222475788409684,39.92696169031841,72.175878548522
2814.554969573361,1.4306752159124678,45.56110364044631,52.863455385211395
5167.426977900359,10.691809109256065,23.63844864122776,39.073967986045425
4843.554590004506,4.687665516101202,30.911468909712088,45.90718047082916
4826.841775867136,0.9726511454599529,27.8019957106915,57.36075022092453
4309.09326918341,3.592530446486247,22.453159264852786,47.58934141748277
6789.08419009828,1.2498571596311383,25.09402694019633,77.68442394241245
5036.414925384924,11.95837600728433,23.290290394442483,36.734742348977434
4643.178222847226,5.783010928654846,37.074456259071226,58.386251363597815
3582.5688860490777,2.4332961346082955,27.56216629309207,37.984182688573924
4883.360850683691,11.449065962521484,25.25287530015534,40.460127240395714
3883.8346458888527,32.92839710055621,35.74984601665253,-6.353412771002187
5257.618356128896,2.1639624929660415,32.47992148021272,52.095277515129474
3606.499201973934,3.2227829398198797,35.70870345265291,49.54582739240133
5460.817420290481,23.71963056914863,22.273238229123102,15.97289591476085
7822.068444736825,8.25970705039497,29.2297354806936,76.83121857850738
3894.811930476514,2.3960823305368533,30.354172526696555,48.212480678462335
6131.960249509999,6.725558763345376,43.33216737436993,68.30498382573721
4097.14384508063,4.734049948304277,23.98311889169843,47.13426129444004
5729.782591001385,7.635690404641262,23.964965484402,46.336945195478506
4817.272789383747,22.071422849402545,37.21570031166471,19.480647184036737
4173.2690160781,9.37451006869073,34.12953658401278,41.757435527294085
4349.3474207068575,22.146152260046392,30.199699003419003,13.927775645800345
4394.053978677314,5.724109631063159,31.575194799790758,46.459909658274675
5462.478194290675,5.3240303595095195,34.95601549844553,67.05425187417099
4414.139969473327,20.915465940733323,22.58401761920568,13.628429951812286
4886.6531094481925,0.20019895409430402,34.11871141588538,51.585344077096494
5480.719501550178,6.435607931831679,34.074524467170775,60.40974723619687
5068.189397655269,1.622231347324354,28.36172683767484,59.30794930869095
4959.446255043057,2.7183117014857796,30.9031909355888,63.68331554283376
6591.513981488575,37.451827176444624,28.496888242608538,12.558686010562466
6407.56186026437,0.2905566764032045,35.493714928733034,80.85605619050524
5581.601134251288,4.3680320985584515,33.07877353648505,66.69329722567173
6402.869552613118,1.291952208969951,33.78500117689388,80.93935953244478
5074.883078610941,0.2623260820995363,35.08153852640711,68.62838085064878
4257.5541691765,5.865358686811664,24.13327422354508,46.86028876326086
2380.091782405707,5.002122725422833,34.30413139493046,26.44683997229117
5085.750221249868,8.106253926847378,32.425625556622656,56.18596575041601
5475.023405885722,0.2207489744162239,27.357066084636365,70.12276194134323
5423.570599008725,15.334077339773824,34.63576348216691,44.52333166469016
4915.658976387606,16.86043915015198,24.291779622646374,31.620426534534268
5688.315298681462,10.601529946922897,37.44636455244787,56.54978756089756
5976.643509319091,0.9263118505478923,27.703255558319658,70.52511222043402
