flow_rate,pressure,is_leak
47.97188983140515,69.1880513835878,0.0
66.15925406088526,65.43298402925711,0.0
56.22347598542731,80.91584051897293,0.0
63.83849928688194,68.23803609609271,0.0
61.53652071709975,65.83316425269416,0.0
56.15498851823197,80.66778893942217,0.0
61.63532946039734,62.120706114930414,0.0
60.507795988148516,62.856798483072396,0.0
56.57395976011091,68.69132573070168,0.0
56.72030145071469,67.35402978818036,0.0
68.22654955831288,62.373163481602724,0.0
52.977191790129055,82.76251653060648,0.0
62.16962198322509,75.32565268343572,0.0
61.59692124877591,57.45627341083646,0.0
60.89438271646641,69.81447838455972,0.0
59.25194582102839,70.57841964739654,0.0
91.45380559496193,27.72175355950591,1.0
54.76583929761884,59.75599212665458,0.0
59.305362809717806,69.47475297237345,0.0
54.19251891409186,61.78516877980677,0.0
61.209521597094714,63.15274611106313,0.0
59.63116021262739,71.12978370135173,0.0
64.2439328139596,78.55943482716921,0.0
64.64375431226439,70.93022229314573,0.0
69.3365171649819,62.433775240017866,0.0
64.22493343971567,81.94168301331389,0.0
61.697160124824826,63.46848219253975,0.0
64.11500084390029,76.67438117633708,0.0
55.15804126007407,68.24639744244,0.0
63.2276834212108,70.37805069932519,0.0
53.64167086220328,66.50408253508375,0.0
65.10649022715755,73.5157224797355,0.0
54.704631237432665,65.84972085514148,0.0
62.09621483096302,72.2575641303572,0.0
65.95865299059164,80.65955309881319,0.0
57.530108557547386,77.059072195126,0.0
51.030175427101746,73.17814312426643,0.0
53.76636661464803,72.62470886525786,0.0
48.91654126010656,78.47208651293695,0.0
65.70363650143904,73.36783721996335,0.0
65.46811623036285,62.646947716997715,0.0
62.223493581057014,68.28147630154592,0.0
55.96427295215855,71.07403372861819,0.0
59.3808684359195,67.94865672491458,0.0
57.264721518793806,65.3179029219718,0.0
60.324885099881755,73.78381193224777,0.0
57.11074086838693,71.67334444616522,0.0
69.53263981447209,68.99031083719791,0.0
61.8703932700471,70.88575031458946,0.0
71.74970658458722,71.22274730654178,0.0
58.6363712792949,69.57834557874644,0.0
56.92781097192156,71.74624676225537,0.0
58.44326963681379,80.7206284659324,0.0
56.4306784347002,68.19053817062623,0.0
52.27078624703606,66.87732075197118,0.0
55.24780279924111,62.89610221928912,0.0
63.01292895093423,66.78780004913271,0.0
58.819722105991886,71.16511441539522,0.0
65.64490970578106,73.08077966128833,0.0
59.76517523350236,63.56270046195953,0.0
64.24582189829015,72.77742606882494,0.0
70.78913510916709,75.13732841046398,0.0
55.12734740322451,76.85517528872398,0.0
62.94356560576078,65.29638703109796,0.0
54.81513992046891,72.52434144868623,0.0
63.268935307961264,70.62795814222576,0.0
58.137942717772084,71.27249941832034,0.0
55.73210330602235,69.63480346608226,0.0
59.99139221006138,68.47876169471543,0.0
52.37035463436344,69.94266479780534,0.0
53.95987865002197,80.504168245465,0.0
64.99519945509468,66.6317381159311,0.0
67.66970330589072,64.92583748583988,0.0
60.06049305903394,69.61939709237228,0.0
57.60899491947334,63.78101249386841,0.0
58.99237756483092,61.02524250940712,0.0
60.649760120846864,76.76187270128224,0.0
108.90799301392812,31.175604649339938,1.0
65.46815463553935,76.60316715083204,0.0
58.487225186846125,69.8510255947294,0.0
59.16593022203152,63.1218587053668,0.0
73.54553970459651,64.6559206548462,0.0
62.639958376276006,75.30712959383791,0.0
57.94016646264722,74.17976722449373,0.0
61.369211872457875,68.42222570115541,0.0
56.212413163322765,81.54372111020625,0.0
56.592078449991874,68.17949955796713,0.0
56.68911194544467,68.22047269210559,0.0
60.787206049209416,65.4002012452818,0.0
62.788820661709856,73.82933422082769,0.0
55.814169592011034,70.90236368134128,0.0
55.226288375497624,73.67984501575903,0.0
63.71685751957864,58.63981588266627,0.0
73.84967708990017,68.22687494493022,0.0
46.261684442001524,76.45935529800522,0.0
52.85169183096301,69.3829424731833,0.0
57.29095930443409,76.29848232774765,0.0
66.3547888088675,70.41360725365516,0.0
65.96989370306142,71.20287107434676,0.0
56.04461395731064,74.29803104196672,0.0
59.28367076972565,62.6093666970616,0.0
53.34509204212164,65.59495008943748,0.0
47.58647332969514,64.50989722346175,0.0
57.754651072658234,69.01861152842493,0.0
59.63747076856442,72.36615644072505,0.0
47.55369574189506,75.41430675241716,0.0
117.6016682473901,32.616230962014654,1.0
67.69661292189706,67.00000756106901,0.0
53.69254552561003,70.08617719248161,0.0
57.004786145256034,69.85344252615211,0.0
62.65250611807122,64.0720052867027,0.0
62.14495583599424,73.75831608620999,0.0
64.64602626461354,73.5773333159702,0.0
59.3799896842918,72.36106063713521,0.0
54.864262530473304,69.65406827807459,0.0
59.98246601088868,78.82553263937206,0.0
58.20969884142394,66.05900532713116,0.0
65.22080764285334,74.41286494744823,0.0
66.46281081637414,75.5111489258418,0.0
99.21105523568266,27.607954322086975,1.0
92.33659163213885,43.59569640932011,1.0
65.00568999916405,67.144857098765,0.0
57.835140494697114,75.54317993715722,0.0
55.8979281825674,73.21317899364846,0.0
53.119337448260815,74.66388771880861,0.0
55.27086077927411,66.97543828308633,0.0
64.86823051673079,66.54721270029752,0.0
65.62724659642878,77.25268756319035,0.0
63.46758272434035,63.43545921885577,0.0
60.55019527029061,71.09606584814601,0.0
61.9871295164797,68.49841779472911,0.0
61.8786537039302,68.90281422287856,0.0
54.36609820741869,72.28959247396286,0.0
58.30955276077543,74.45993373057549,0.0
54.05609037519916,64.88865082966807,0.0
65.41924768858186,75.44513131530667,0.0
59.60208746990625,64.64492213961294,0.0
61.716934173976185,69.22771880763598,0.0
64.89087486292108,70.53454680313499,0.0
54.945544960315544,73.13440494472121,0.0
59.53002086761201,61.23669525875317,0.0
63.171610772315915,60.353428430749766,0.0
60.40139245685188,78.46831141443445,0.0
65.53216105392332,61.609640869750336,0.0
62.061375954322024,73.16582195285284,0.0
55.423238162023594,66.82988712643227,0.0
70.1004504873612,62.79456094644739,0.0
58.869655951007665,62.609096545457604,0.0
56.61100836630096,70.73224106203067,0.0
58.65499732443733,79.56947502711213,0.0
53.55127053830318,73.68737262709081,0.0
68.06694897046512,73.60156045514613,0.0
62.4524424088468,62.15612562496624,0.0
61.130510611855065,69.99269954769946,0.0
72.00862528888777,65.1819381196354,0.0
64.77695846618752,71.95540876485158,0.0
62.89384050916832,70.15238221088383,0.0
61.54284880749991,77.02423123272666,0.0
61.83922640628443,63.291187135101126,0.0
53.40537566141613,67.78730222621182,0.0
60.33369990416492,66.18494049654304,0.0
66.36644900002872,73.33323624600912,0.0
57.065687652461705,70.26113776547007,0.0
62.2190450849346,70.92114050626917,0.0
51.42170887528139,53.35501376963913,0.0
59.184284878957975,70.0228308918989,0.0
63.063882980236016,65.65989049767491,0.0
59.54908318432322,70.84805409419651,0.0
55.17216902128186,72.10314399147235,0.0
64.33923125533647,73.4067433579114,0.0
66.64443838668934,68.99143361518125,0.0
55.52567379087397,73.77539846852349,0.0
71.56942045007978,74.84242424938111,0.0
53.94988849867586,69.70780773629284,0.0
55.58722715117549,71.31230019166158,0.0
63.332227803585134,65.97136930988707,0.0
60.00219077138076,72.69493694392438,0.0
61.06832933366151,70.71945047416793,0.0
58.52413473517567,63.1212604219559,0.0
63.80729329592131,71.13773232376533,0.0
58.8669921823683,69.35916543192975,0.0
110.81374414486973,42.86628763557839,1.0
60.46086979872763,74.08879007433148,0.0
63.973814613452525,68.06763827758459,0.0
69.37531335230919,72.38381489923094,0.0
53.17114418060003,83.08974036358742,0.0
58.41786010300208,67.16154934714811,0.0
70.56821844494576,68.39137043827228,0.0
47.77141148205592,71.76997166506702,0.0
61.60100495159383,72.98950556036374,0.0
59.91709458144725,68.19411640023806,0.0
55.73543030494022,71.67009601841917,0.0
50.30497672880612,73.26787769103304,0.0
62.965483079157345,74.19285986375358,0.0
53.77710043820032,74.56769039266985,0.0
62.72081862818302,75.74929777549649,0.0
60.136477943469295,68.74670944947476,0.0
69.70732583315896,68.47574324471796,0.0
55.75253318638943,74.65487313335613,0.0
64.93995745845636,71.9174099266665,0.0
54.70728304752935,75.37812240469582,0.0
66.46551934881552,70.24448185659998,0.0
61.269977204638145,72.77448910090655,0.0
58.77570194763433,63.01102058239982,0.0
60.63049680812877,72.83217918670313,0.0
61.19663612135022,66.95932453898168,0.0
48.63208325183089,73.99925931811852,0.0
63.6333848771838,63.83982289963624,0.0
72.77431843362143,75.05392943393478,0.0
62.22566276219611,76.35084443583422,0.0
57.995471131829255,67.70898171902017,0.0
60.25970310579447,65.81808521878833,0.0
73.6059536399598,70.72931969392327,0.0
54.81401933981702,76.36796753077243,0.0
49.11401049550173,79.91028613551742,0.0
62.93823957556297,66.43162241886442,0.0
56.7654333822626,65.95648517987601,0.0
65.36731782163533,62.12021081168487,0.0
58.76650804374295,70.77084170324977,0.0
58.99159400641796,72.37156089997654,0.0
55.632097148052445,65.87026119999379,0.0
113.97228692685943,34.12153532749651,1.0
54.799978432099145,73.2982226518677,0.0
58.72810554028949,66.40164519310697,0.0
54.39953688268218,64.8226056372868,0.0
57.52313058858082,71.79784775993701,0.0
58.8133054181383,69.41588343977823,0.0
58.541249890832724,75.55229156521203,0.0
60.41760135096122,77.92302784950711,0.0
62.402345210412605,77.32462447333465,0.0
50.85746496616496,64.73170974741132,0.0
66.14327328090125,69.60948693545603,0.0
55.087204533673145,70.13058905318155,0.0
66.06640748779002,75.58112666455864,0.0
108.61903119043255,37.98636926632872,1.0
60.69392517177606,77.04326105708809,0.0
97.81426654683935,22.63201824771272,1.0
62.00578735842883,68.15465515544685,0.0
52.799590552159195,69.56817957094407,0.0
60.15204199752666,73.8130971975007,0.0
57.46046204762943,73.00021810348896,0.0
55.44934753909286,72.5185765510716,0.0
55.62656158698721,71.96691381722134,0.0
57.22296705741853,61.65496857740637,0.0
57.52051966413669,59.49372628180479,0.0
59.73983959183411,69.15456178222453,0.0
57.264190735021295,78.74590819657136,0.0
50.07479627438014,75.84765803813022,0.0
63.16822045698956,67.33420074156922,0.0
91.81339239516669,33.03223269504174,1.0
60.41790750437032,70.23430898147939,0.0
62.95816972626249,69.45222603503198,0.0
51.97796569287337,70.3737484941193,0.0
60.8754983597809,71.07001621329033,0.0
57.25836118388082,73.17939849755331,0.0
65.75145487393274,72.2671854176789,0.0
57.85164443975105,68.67654496122547,0.0
55.15617389857559,68.06325482797335,0.0
57.25950562238671,64.20949391369619,0.0
63.04159274256958,73.99484553106066,0.0
62.5955291524042,76.1939180205805,0.0
59.46059056766327,64.69984675177669,0.0
71.77484960379776,68.17141828265248,0.0
60.022497390855776,74.3991405275242,0.0
68.0010210977155,70.93034106654842,0.0
58.38179344166468,64.97636410080035,0.0
59.223271275042016,75.73295418812911,0.0
50.57997755876886,71.87872965384683,0.0
63.977214605548674,63.58443699257615,0.0
61.71171195525452,60.7736528941331,0.0
51.60675839513571,73.352822094418,0.0
61.44652394481183,69.0911008627119,0.0
68.02562337221354,71.89563952098605,0.0
57.55627402013791,67.54740865815441,0.0
60.794866853269504,68.28104146873518,0.0
55.37674310928255,66.40270329757256,0.0
64.39797456568395,69.81054870314009,0.0
58.58368298362086,73.47702927290602,0.0
55.64653845209102,68.45212589921302,0.0
56.11804656660091,73.93896526068612,0.0
62.46386031801172,63.051736697338725,0.0
56.10369898231849,65.8090920870599,0.0
49.99179726628866,69.39760722637801,0.0
60.56032250220121,72.06179269389439,0.0
68.69935597174138,74.80159571950607,0.0
62.50650943903921,68.36579934495786,0.0
63.60751930959172,74.1715302612758,0.0
62.32389315539476,67.78476032748955,0.0
64.7267462322747,61.75103576382732,0.0
60.263264133994596,71.2795695789745,0.0
52.83906745203029,74.1396985319483,0.0
52.85289286418964,74.60746142703113,0.0
57.01316399437732,74.71494326750879,0.0
58.690440614256005,77.07380369932959,0.0
54.98190780353245,74.47205088990196,0.0
60.07646086102945,77.41945764968055,0.0
64.82493627912729,73.79197596376802,0.0
56.578823290742676,63.90674693403505,0.0
61.07844054148272,68.85303803213833,0.0
66.18579382505449,74.25172038015253,0.0
63.233000290452125,72.44222527381808,0.0
62.43390551683972,67.21405031205705,0.0
53.60435159843364,68.16626752808307,0.0
63.24488591415479,64.29380551546953,0.0
58.43969984932499,72.3924863179771,0.0
62.056564707921034,77.88175489756071,0.0
69.12559591989746,69.4047354541129,0.0
59.442594786702806,74.04232239911306,0.0
60.60700344108695,69.17307260583114,0.0
56.76688488849736,69.79630146553372,0.0
56.197283466019975,63.92609471408543,0.0
64.774715670266,72.74901173338762,0.0
63.391913768154204,72.50724689146335,0.0
56.93257267928898,63.56670248782653,0.0
62.562013537196194,71.49760391675142,0.0
60.72517746709941,67.36821489427648,0.0
59.15668528251391,70.18647668133069,0.0
63.07832110791959,67.73825211336018,0.0
60.997866586968016,75.16414176261003,0.0
57.1796865650974,72.79669141877925,0.0
55.79481785810718,69.41411805094839,0.0
45.583436237885095,74.17921365250466,0.0
56.92485525458114,67.6795398850483,0.0
54.973142660398835,71.43212275824271,0.0
53.104555647781446,71.4387362873643,0.0
66.96093255392591,68.07879024677555,0.0
60.754819195942495,68.57296923139707,0.0
59.309502169242236,65.76190250756792,0.0
61.93994768695212,71.47173322026333,0.0
56.92850138118493,64.54440488916144,0.0
54.384768626324416,72.38248870581509,0.0
57.28623496757409,69.88384522156477,0.0
56.22023225408321,65.40903337923655,0.0
62.57567046579643,65.98957510922487,0.0
61.006596594575306,71.39320884952943,0.0
65.9658597780056,69.35647530190145,0.0
50.14145751318716,63.206832319786145,0.0
63.258999144784106,66.26533919242671,0.0
55.38281635017191,64.23588486680711,0.0
59.78481928407128,69.93251324934872,0.0
53.17287213574087,71.50497470319118,0.0
63.15827232393288,75.57579112876032,0.0
68.09441997492452,72.39005269975928,0.0
68.77448745327649,72.06100514793741,0.0
56.16527698759221,71.6038284502228,0.0
68.77944582677902,69.02203245222631,0.0
63.074021669313495,68.26944507326667,0.0
61.0451287346776,61.24701880462658,0.0
67.51675619810614,72.1917043558317,0.0
60.415224008733865,67.4420371686874,0.0
91.54361419400905,31.158536062073715,1.0
60.828122397842726,83.57109194952865,0.0
59.269716882867094,69.29946053011246,0.0
52.86452981115224,71.58131087972842,0.0
61.022278873729014,59.8941984817171,0.0
65.945830361618,62.166038689947605,0.0
56.44285423308029,68.60174208452328,0.0
54.14127319499217,67.72628964660878,0.0
64.64021807231882,75.18119795215719,0.0
55.802759474382455,72.56713201590563,0.0
61.39583317798607,73.23127489392712,0.0
69.45517952210567,65.30111219306926,0.0
51.94877735083037,74.3525892284513,0.0
57.554071243132846,71.87996810351235,0.0
59.02994536489298,71.8606303923757,0.0
67.2716572195136,66.22676431397856,0.0
67.1533423608366,85.19053713761599,0.0
60.961198672712065,65.42483639298428,0.0
65.56586477390329,66.12403312155874,0.0
54.648339031988904,71.68488274082469,0.0
63.79182956934651,65.73241846385767,0.0
91.79422576607189,31.978467705290516,1.0
62.60777801680932,74.4553167514646,0.0
68.60518328804895,66.0272761116903,0.0
74.64097735377077,70.04486904666678,0.0
61.04326230614368,70.98475463856947,0.0
65.90168578881652,67.85136986031348,0.0
65.874102698865,68.26435676348716,0.0
66.13338452164929,60.18527596223507,0.0
47.022679161064936,65.8829438121916,0.0
61.70602253411722,80.37475648995718,0.0
57.344246459252204,66.63111195830331,0.0
57.209084402651285,73.12228745628761,0.0
63.993605865866954,76.31998354411803,0.0
63.452774961601285,68.31220356011829,0.0
59.33487992512718,68.27828765599034,0.0
57.80490435477195,63.401556617345065,0.0
60.08625048154319,73.44648339467282,0.0
60.76529310348502,69.24607936075748,0.0
59.88551297729302,64.3149758311767,0.0
51.24682425193718,61.712323833856445,0.0
59.1168528414356,65.22768989022407,0.0
59.06128114699703,74.29746694342886,0.0
61.235225546251435,61.38972728815111,0.0
65.73245461637796,71.05460063405421,0.0
62.54832648501171,65.80131911795783,0.0
63.478173183990606,70.81617805647801,0.0
65.51252892542956,76.79939155754043,0.0
57.562260830405776,71.20346992973711,0.0
56.347873495834435,66.52283745695007,0.0
59.11495889180678,66.94808840578452,0.0
61.55367202847923,69.5023471444584,0.0
92.70288326200155,20.11616240826545,1.0
54.21666330148493,67.28052553038145,0.0
64.91730351307413,71.8340342834214,0.0
63.193792659624165,73.32348277237213,0.0
62.032525017580234,71.982249700383,0.0
62.727074055702964,73.86654365659842,0.0
56.06771368500777,76.32336755370982,0.0
58.66073982218701,68.64247838559163,0.0
64.22555746037688,70.56593009602466,0.0
64.71206275839201,72.46124848076201,0.0
64.67850359150206,72.25531218686174,0.0
65.31416456940134,61.59158285307625,0.0
64.86159058475045,73.47281731595176,0.0
54.83129061852634,71.46387944422584,0.0
61.14054990341605,68.38344915380706,0.0
57.35169671735352,74.08050611191345,0.0
64.26287324997503,70.49072971837082,0.0
67.19983040139368,69.55773968631341,0.0
58.792908826678264,68.39648870100926,0.0
69.83734089255093,66.47285216227112,0.0
64.43183338873253,73.29608829278249,0.0
64.32466871070534,71.70318244930205,0.0
55.622098828309255,71.69398264042319,0.0
62.89395769025254,69.32514492622707,0.0
46.01837971972007,70.70290987429655,0.0
61.5385965773746,70.71008795833815,0.0
58.563012876536305,74.3329342419546,0.0
64.98939322964566,74.461614409861,0.0
64.36148963660413,73.77786064927894,0.0
61.86902163962536,77.42970131476179,0.0
60.51729965961622,70.86639877440889,0.0
106.95750646225855,44.60081894010145,1.0
62.379241616155525,68.92775254457203,0.0
71.04136232146361,72.15210597684252,0.0
57.949725033375856,64.24232477170163,0.0
58.90995013002713,69.7398544911426,0.0
58.00661729413436,76.1626282219298,0.0
54.319412605659856,72.20119338061326,0.0
59.50115870438416,64.46103196206165,0.0
54.32280283362282,72.97544788630934,0.0
59.73747659990761,68.82780962029695,0.0
56.367533303755074,79.65382954017136,0.0
67.53609210470067,74.27668462996405,0.0
56.044129859980174,63.95183188313403,0.0
63.723015652031606,69.05327275194905,0.0
70.64249289593232,72.3305462033493,0.0
56.00772967208383,69.2785301602776,0.0
63.10320543048657,61.097885017923,0.0
60.00977309282971,67.79639364527445,0.0
55.7756539790693,67.45543192109656,0.0
55.152687961386256,66.52771932868022,0.0
63.632382849190954,73.22750855526172,0.0
60.49092761550854,69.92874044761214,0.0
103.68428904399738,37.08019728115861,1.0
54.734030847767116,71.92977134276369,0.0
67.03506413886355,68.89650975157348,0.0
56.86458957009514,65.48126864277995,0.0
51.1294821825408,69.26874574781186,0.0
65.93935224127726,65.50623982474542,0.0
61.13948451935126,69.94500429970681,0.0
58.074914225347655,68.618183855986,0.0
63.48637457375107,73.80096904938809,0.0
56.34466944578253,65.72773366922199,0.0
61.37826159076626,79.04294652357655,0.0
59.336278004814886,67.23485508890838,0.0
59.83585032382474,65.59671097003327,0.0
56.9965646901182,76.08602707064246,0.0
67.976666590014,70.64556833704067,0.0
54.85051316365115,69.17933947236068,0.0
62.803318737545226,70.12373431897434,0.0
57.50539775413891,69.63350233147695,0.0
65.53402558515019,76.3447147826896,0.0
62.232950884135214,69.51483112075483,0.0
58.494236428419164,71.41343319478457,0.0
55.24901960785685,65.24293677362849,0.0
62.25717053192426,69.9095649761931,0.0
63.967087503753426,70.16921450637139,0.0
58.5325281527624,72.75747048472259,0.0
70.63636425378382,71.51899631119642,0.0
65.1860102478267,68.4466945641514,0.0
58.18228859628058,73.25683630830322,0.0
68.25295925856295,69.89187665367602,0.0
62.40810888840004,67.33063855022347,0.0
60.99421309581454,60.454983802181864,0.0
63.13443311935471,67.55173196259088,0.0
60.40295566500038,69.6108156799317,0.0
59.3039477604717,64.23616738293777,0.0
55.09069013664446,75.82746440423128,0.0
58.97843099327826,68.65988904128777,0.0
68.06543602078511,65.95587311884579,0.0
58.01608594126228,72.20067855233333,0.0
54.74609489859249,71.26355750991856,0.0
56.79991718320434,71.69326097395479,0.0
60.67594444412852,72.6725921365178,0.0
50.3143121179892,73.72940444747054,0.0
57.726267842219,65.91530889288792,0.0
102.87540125899348,44.59276443780273,1.0
59.863144936256255,65.62080459856502,0.0
48.66422315455275,64.08594920522012,0.0
58.798771034213836,63.78702183769528,0.0
61.346469362607706,69.45463797188982,0.0
64.13072372592127,72.87867527272581,0.0
53.495631594937855,73.85456313667109,0.0
48.060140364173364,77.9778616630262,0.0
64.24101879455675,68.42358081459537,0.0
58.52548083148518,79.27647900206655,0.0
62.21560875759137,66.32808922498316,0.0
62.953931766484494,71.11614722246712,0.0
57.2032089739455,64.702082393225,0.0
46.99470608198085,70.68180123602173,0.0
60.431254429939976,70.55338122168445,0.0
62.75069969896255,78.2519215248548,0.0
63.46435778350981,72.56670380030499,0.0
57.50887400136871,66.75233061436282,0.0
65.4843149309038,68.34990228553042,0.0
55.927546270478985,64.67767224446965,0.0
55.72118689620201,72.0389429924847,0.0
63.72898349788404,70.81712833711758,0.0
53.38091650593415,72.59969767209793,0.0
62.28297981188351,65.35537832754181,0.0
54.906996945494,68.9393809895359,0.0
60.42717034599982,82.74934707293059,0.0
58.802727912256906,78.96715963485045,0.0
62.13822602996953,67.67274002599065,0.0
57.930483229093724,69.24206313067592,0.0
58.064074059905366,66.94490090020612,0.0
58.25274377106563,70.96089301438161,0.0
66.31324130578508,74.37576751355141,0.0
53.02323476549744,70.42420882448764,0.0
64.94583295606833,77.13221766362538,0.0
59.71216428206363,70.05757144722729,0.0
55.35594231102904,61.14947275794306,0.0
59.85627259985023,71.02551308826285,0.0
60.900450612085116,79.03895622527916,0.0
65.21659258151469,68.51184904137295,0.0
56.95427408609996,67.68978713036834,0.0
58.33806580774883,71.49793307835348,0.0
56.58194085632241,72.67379633892428,0.0
99.82239358691095,41.472911610510536,1.0
64.00323951336291,58.72190462986655,0.0
57.3359167602206,66.62797864587733,0.0
53.58315115874849,73.55764596685275,0.0
65.02630496295434,74.15006414199284,0.0
51.962445910714585,76.63130182259557,0.0
67.61042832512848,82.53322196125548,0.0
60.098374290917256,71.75645269383813,0.0
56.891966566683045,65.75914248643313,0.0
58.367888839273036,70.87962350216232,0.0
54.138669999895654,63.84920047894026,0.0
113.0576298027162,28.250429269375466,1.0
61.958706931514286,74.96969756624591,0.0
64.08341312649357,73.403544089556,0.0
62.65383661585873,70.06184786179446,0.0
64.32622755946586,66.28605716021423,0.0
61.916576087581674,74.64483220716846,0.0
58.55054754644844,70.31491520252109,0.0
57.5255763480077,68.57517981170624,0.0
63.549961208816015,74.31640686408893,0.0
62.75382459428778,72.20493106712809,0.0
60.37376978789355,67.73795911993474,0.0
67.68635599429948,55.55425412863846,0.0
66.24874807007144,64.28589943681872,0.0
99.44873568147665,43.61031342858102,1.0
57.74542061177101,71.73239418351517,0.0
56.03715886292046,69.65212890183636,0.0
61.98737756606083,73.24542041070569,0.0
56.93710567055549,61.38479759562945,0.0
61.06395418247212,74.33717253596006,0.0
54.48685330546507,67.96345002918356,0.0
52.04093082640465,64.65203694199268,0.0
62.55810619915987,74.85112049049442,0.0
67.89115835679951,66.01978474221565,0.0
59.92032566990582,59.61812413472812,0.0
56.68136489159747,70.12391497372421,0.0
49.50982288173284,64.06815690449109,0.0
51.7807707627663,69.43372926451804,0.0
59.99983199116744,75.4158148032165,0.0
50.17846977699446,70.26140788178661,0.0
56.12945060391738,66.55199918582595,0.0
61.05266418689079,74.43918720713589,0.0
57.41651458052992,73.59918463122585,0.0
65.41969295003322,62.16328429005115,0.0
61.74168812826356,69.81032252921993,0.0
65.81152036133291,69.66880196940711,0.0
62.154674274663016,73.22389256318718,0.0
57.88122476651412,64.35332771543347,0.0
59.908369240411915,74.14668942873982,0.0
67.86501409899182,65.58540509190931,0.0
58.66616664108367,68.11015149050668,0.0
106.80109022695518,42.498582538142784,1.0
60.92606145570433,70.65646164655566,0.0
69.19041978804616,65.98485434883978,0.0
64.13487255135271,65.5168413434805,0.0
63.488031618243085,67.5477451994071,0.0
55.991871347029445,64.77764453904919,0.0
66.13771971467023,66.18453782310912,0.0
54.42259945454905,74.3989983642187,0.0
59.85610746672511,76.38950107319972,0.0
59.810865505112496,71.94885036429467,0.0
54.90352162112008,62.22652497586467,0.0
50.98401962263762,67.58828650601576,0.0
61.968003648428876,66.36810786949219,0.0
61.936332256787345,68.47431084025789,0.0
57.14465838075504,83.06595460181015,0.0
60.86138914159196,66.0628574957769,0.0
55.37419240941511,71.69872354122232,0.0
58.16246689760007,70.43667339597816,0.0
53.42168124360134,75.08987011131185,0.0
66.7967749981953,67.76909952509666,0.0
57.39328786356728,66.89905750295893,0.0
51.140599953005335,58.45883109733341,0.0
57.164580658016284,69.9612874235003,0.0
57.718462912152056,74.45927524111762,0.0
54.383751113584864,64.66961775499414,0.0
60.33325829148356,60.93750676125032,0.0
56.222419329193535,57.45236278842736,0.0
69.98324099920558,68.6275340201279,0.0
63.00320182960517,64.93526878166804,0.0
57.61303314132688,66.00383548630845,0.0
55.2052656471726,64.35035866697163,0.0
61.31545671532977,69.30987408191582,0.0
62.92779310821991,62.412484237970965,0.0
55.88661612574286,62.319853876546574,0.0
63.73578019808043,72.26818003796704,0.0
59.05114854498723,65.11949098171372,0.0
58.33246082968547,73.14624605710897,0.0
63.51077619508559,78.22124812558457,0.0
66.25838768356947,62.49503455433147,0.0
62.240906507582174,73.4198685671698,0.0
97.07804502283554,41.36821625215444,1.0
57.75228690068726,66.18301504021098,0.0
62.04838810369108,62.15187724530141,0.0
59.39569138263776,66.02978135397277,0.0
59.70128462838372,71.30773073555771,0.0
59.18454706055704,68.21879721675087,0.0
57.55364476908231,61.80885302113205,0.0
57.34240019279053,71.28563239478723,0.0
63.12154272774458,73.62004563379804,0.0
56.43933698406455,67.8142356800556,0.0
62.5132325040203,74.51545842675984,0.0
